fecha,temperatura_C,TC,posicion,profundidad_m
2026-02-19 14:04:01,20.807,TC5,surface,0.0
2026-02-19 14:34:01,21.558,TC5,surface,0.0
2026-02-19 15:04:01,22.059,TC5,surface,0.0
2026-02-19 15:34:01,22.434,TC5,surface,0.0
2026-02-19 16:04:01,22.684,TC5,surface,0.0
2026-02-19 16:34:01,22.747,TC5,surface,0.0
2026-02-19 17:04:01,22.496,TC5,surface,0.0
2026-02-19 17:34:01,22.371,TC5,surface,0.0
2026-02-19 18:04:01,22.121,TC5,surface,0.0
2026-02-19 18:34:01,21.871,TC5,surface,0.0
2026-02-19 19:04:01,21.558,TC5,surface,0.0
2026-02-19 19:34:01,21.183,TC5,surface,0.0
2026-02-19 20:04:01,20.807,TC5,surface,0.0
2026-02-19 20:34:01,20.494,TC5,surface,0.0
2026-02-19 21:04:01,20.056,TC5,surface,0.0
2026-02-19 21:34:01,19.618,TC5,surface,0.0
2026-02-19 22:04:01,19.117,TC5,surface,0.0
2026-02-19 22:34:01,18.679,TC5,surface,0.0
2026-02-19 23:04:01,18.178,TC5,surface,0.0
2026-02-19 23:34:01,17.739,TC5,surface,0.0
2026-02-20 00:04:01,17.364,TC5,surface,0.0
2026-02-20 00:34:01,17.113,TC5,surface,0.0
2026-02-20 01:04:01,16.863,TC5,surface,0.0
2026-02-20 01:34:01,16.675,TC5,surface,0.0
2026-02-20 02:04:01,16.549,TC5,surface,0.0
2026-02-20 02:34:01,16.424,TC5,surface,0.0
2026-02-20 03:04:01,16.299,TC5,surface,0.0
2026-02-20 03:34:01,16.299,TC5,surface,0.0
2026-02-20 04:04:01,16.111,TC5,surface,0.0
2026-02-20 04:34:01,15.985,TC5,surface,0.0
2026-02-20 05:04:01,15.86,TC5,surface,0.0
2026-02-20 05:34:01,15.735,TC5,surface,0.0
2026-02-20 06:04:01,15.61,TC5,surface,0.0
2026-02-20 06:34:01,15.484,TC5,surface,0.0
2026-02-20 07:04:01,15.484,TC5,surface,0.0
2026-02-20 07:34:01,15.359,TC5,surface,0.0
2026-02-20 08:04:01,15.234,TC5,surface,0.0
2026-02-20 08:34:01,15.108,TC5,surface,0.0
2026-02-20 09:04:01,15.046,TC5,surface,0.0
2026-02-20 09:34:01,15.046,TC5,surface,0.0
2026-02-20 10:04:01,15.296,TC5,surface,0.0
2026-02-20 10:34:01,15.672,TC5,surface,0.0
2026-02-20 11:04:01,16.111,TC5,surface,0.0
2026-02-20 11:34:01,16.612,TC5,surface,0.0
2026-02-20 12:04:01,17.238,TC5,surface,0.0
2026-02-20 12:34:01,17.927,TC5,surface,0.0
2026-02-20 13:04:01,18.554,TC5,surface,0.0
2026-02-20 13:34:01,19.367,TC5,surface,0.0
2026-02-20 14:04:01,20.056,TC5,surface,0.0
2026-02-20 14:34:01,20.619,TC5,surface,0.0
2026-02-20 15:04:01,21.12,TC5,surface,0.0
2026-02-20 15:34:01,21.621,TC5,surface,0.0
2026-02-20 16:04:01,21.996,TC5,surface,0.0
2026-02-20 16:34:01,22.059,TC5,surface,0.0
2026-02-20 17:04:01,21.933,TC5,surface,0.0
2026-02-20 17:34:01,21.871,TC5,surface,0.0
2026-02-20 18:04:01,21.683,TC5,surface,0.0
2026-02-20 18:34:01,21.433,TC5,surface,0.0
2026-02-20 19:04:01,21.12,TC5,surface,0.0
2026-02-20 19:34:01,20.745,TC5,surface,0.0
2026-02-20 20:04:01,20.306,TC5,surface,0.0
2026-02-20 20:34:01,19.868,TC5,surface,0.0
2026-02-20 21:04:01,19.493,TC5,surface,0.0
2026-02-20 21:34:01,19.117,TC5,surface,0.0
2026-02-20 22:04:01,18.616,TC5,surface,0.0
2026-02-20 22:34:01,18.115,TC5,surface,0.0
2026-02-20 23:04:01,17.614,TC5,surface,0.0
2026-02-20 23:34:01,17.238,TC5,surface,0.0
2026-02-21 00:04:01,16.8,TC5,surface,0.0
2026-02-21 00:34:01,16.487,TC5,surface,0.0
2026-02-21 01:04:01,16.173,TC5,surface,0.0
2026-02-21 01:34:01,15.985,TC5,surface,0.0
2026-02-21 02:04:01,15.735,TC5,surface,0.0
2026-02-21 02:34:01,15.547,TC5,surface,0.0
2026-02-21 03:04:01,15.359,TC5,surface,0.0
2026-02-21 03:34:01,15.234,TC5,surface,0.0
2026-02-21 04:04:01,15.046,TC5,surface,0.0
2026-02-21 04:34:01,14.857,TC5,surface,0.0
2026-02-21 05:04:01,14.732,TC5,surface,0.0
2026-02-21 05:34:01,14.607,TC5,surface,0.0
2026-02-21 06:04:01,14.544,TC5,surface,0.0
2026-02-21 06:34:01,14.419,TC5,surface,0.0
2026-02-21 07:04:01,14.293,TC5,surface,0.0
2026-02-21 07:34:01,14.231,TC5,surface,0.0
2026-02-21 08:04:01,14.168,TC5,surface,0.0
2026-02-21 08:34:01,14.168,TC5,surface,0.0
2026-02-21 09:04:01,14.168,TC5,surface,0.0
2026-02-21 09:34:01,14.231,TC5,surface,0.0
2026-02-21 10:04:01,14.481,TC5,surface,0.0
2026-02-21 10:34:01,14.795,TC5,surface,0.0
2026-02-21 11:04:01,15.234,TC5,surface,0.0
2026-02-21 11:34:01,15.797,TC5,surface,0.0
2026-02-21 12:04:01,16.612,TC5,surface,0.0
2026-02-21 12:34:01,17.614,TC5,surface,0.0
2026-02-21 13:04:01,18.554,TC5,surface,0.0
2026-02-21 13:34:01,19.618,TC5,surface,0.0
2026-02-21 14:04:01,20.619,TC5,surface,0.0
2026-02-21 14:34:01,21.308,TC5,surface,0.0
2026-02-21 15:04:01,21.746,TC5,surface,0.0
2026-02-21 15:34:01,22.184,TC5,surface,0.0
2026-02-21 16:04:01,22.371,TC5,surface,0.0
2026-02-21 16:34:01,22.309,TC5,surface,0.0
2026-02-21 17:04:01,22.121,TC5,surface,0.0
2026-02-21 17:34:01,21.933,TC5,surface,0.0
2026-02-21 18:04:01,21.621,TC5,surface,0.0
2026-02-21 18:34:01,21.308,TC5,surface,0.0
2026-02-21 19:04:01,20.995,TC5,surface,0.0
2026-02-21 19:34:01,20.619,TC5,surface,0.0
2026-02-21 20:04:01,20.244,TC5,surface,0.0
2026-02-21 20:34:01,19.868,TC5,surface,0.0
2026-02-21 21:04:01,19.618,TC5,surface,0.0
2026-02-21 21:34:01,19.117,TC5,surface,0.0
2026-02-21 22:04:01,18.491,TC5,surface,0.0
2026-02-21 22:34:01,18.053,TC5,surface,0.0
2026-02-21 23:04:01,17.677,TC5,surface,0.0
2026-02-21 23:34:01,17.238,TC5,surface,0.0
2026-02-22 00:04:01,16.863,TC5,surface,0.0
2026-02-22 00:34:01,16.612,TC5,surface,0.0
2026-02-22 01:04:01,16.361,TC5,surface,0.0
2026-02-22 01:34:01,16.173,TC5,surface,0.0
2026-02-22 02:04:01,15.923,TC5,surface,0.0
2026-02-22 02:34:01,15.672,TC5,surface,0.0
2026-02-22 03:04:01,15.484,TC5,surface,0.0
2026-02-22 03:34:01,15.296,TC5,surface,0.0
2026-02-22 04:04:01,15.171,TC5,surface,0.0
2026-02-22 04:34:01,15.046,TC5,surface,0.0
2026-02-22 05:04:01,15.046,TC5,surface,0.0
2026-02-22 05:34:01,14.983,TC5,surface,0.0
2026-02-22 06:04:01,14.795,TC5,surface,0.0
2026-02-22 06:34:01,14.607,TC5,surface,0.0
2026-02-22 07:04:01,14.419,TC5,surface,0.0
2026-02-22 07:34:01,14.293,TC5,surface,0.0
2026-02-22 08:04:01,14.231,TC5,surface,0.0
2026-02-22 08:34:01,14.168,TC5,surface,0.0
2026-02-22 09:04:01,14.105,TC5,surface,0.0
2026-02-22 09:34:01,14.168,TC5,surface,0.0
2026-02-22 10:04:01,14.481,TC5,surface,0.0
2026-02-22 10:34:01,14.857,TC5,surface,0.0
2026-02-22 11:04:01,15.296,TC5,surface,0.0
2026-02-22 11:34:01,15.797,TC5,surface,0.0
2026-02-22 12:04:01,16.487,TC5,surface,0.0
2026-02-22 12:34:01,17.426,TC5,surface,0.0
2026-02-22 13:04:01,18.366,TC5,surface,0.0
2026-02-22 13:34:01,19.43,TC5,surface,0.0
2026-02-22 14:04:01,20.494,TC5,surface,0.0
2026-02-22 14:34:01,21.245,TC5,surface,0.0
2026-02-22 15:04:01,21.746,TC5,surface,0.0
2026-02-22 15:34:01,22.121,TC5,surface,0.0
2026-02-22 16:04:01,22.309,TC5,surface,0.0
2026-02-22 16:34:01,22.371,TC5,surface,0.0
2026-02-22 17:04:01,22.121,TC5,surface,0.0
2026-02-22 17:34:01,21.933,TC5,surface,0.0
2026-02-22 18:04:01,21.808,TC5,surface,0.0
2026-02-22 18:34:01,21.558,TC5,surface,0.0
2026-02-22 19:04:01,21.245,TC5,surface,0.0
2026-02-22 19:34:01,20.87,TC5,surface,0.0
2026-02-22 20:04:01,20.494,TC5,surface,0.0
2026-02-22 20:34:01,20.181,TC5,surface,0.0
2026-02-22 21:04:01,19.993,TC5,surface,0.0
2026-02-22 21:34:01,19.681,TC5,surface,0.0
2026-02-22 22:04:01,19.305,TC5,surface,0.0
2026-02-22 22:34:01,18.804,TC5,surface,0.0
2026-02-22 23:04:01,18.616,TC5,surface,0.0
2026-02-22 23:34:01,18.303,TC5,surface,0.0
2026-02-23 00:04:01,17.865,TC5,surface,0.0
2026-02-23 00:34:01,17.489,TC5,surface,0.0
2026-02-23 01:04:01,17.113,TC5,surface,0.0
2026-02-23 01:34:01,16.863,TC5,surface,0.0
2026-02-23 02:04:01,16.675,TC5,surface,0.0
2026-02-23 02:34:01,16.487,TC5,surface,0.0
2026-02-23 03:04:01,16.299,TC5,surface,0.0
2026-02-23 03:34:01,16.111,TC5,surface,0.0
2026-02-23 04:04:01,15.923,TC5,surface,0.0
2026-02-23 04:34:01,15.86,TC5,surface,0.0
2026-02-23 05:04:01,15.735,TC5,surface,0.0
2026-02-23 05:34:01,15.547,TC5,surface,0.0
2026-02-23 06:04:01,15.484,TC5,surface,0.0
2026-02-23 06:34:01,15.359,TC5,surface,0.0
2026-02-23 07:04:01,15.171,TC5,surface,0.0
2026-02-23 07:34:01,15.046,TC5,surface,0.0
2026-02-23 08:04:01,14.92,TC5,surface,0.0
2026-02-23 08:34:01,14.732,TC5,surface,0.0
2026-02-23 09:04:01,14.669,TC5,surface,0.0
2026-02-23 09:34:01,14.669,TC5,surface,0.0
2026-02-23 10:04:01,14.92,TC5,surface,0.0
2026-02-23 10:34:01,15.296,TC5,surface,0.0
2026-02-23 11:04:01,15.735,TC5,surface,0.0
2026-02-23 11:34:01,16.299,TC5,surface,0.0
2026-02-23 12:04:01,16.988,TC5,surface,0.0
2026-02-23 12:34:01,17.927,TC5,surface,0.0
2026-02-23 13:04:01,18.867,TC5,surface,0.0
2026-02-23 13:34:01,19.931,TC5,surface,0.0
2026-02-23 14:04:01,20.995,TC5,surface,0.0
2026-02-23 14:34:01,21.746,TC5,surface,0.0
2026-02-23 15:04:01,22.184,TC5,surface,0.0
2026-02-23 15:34:01,22.559,TC5,surface,0.0
2026-02-23 16:04:01,22.747,TC5,surface,0.0
2026-02-23 16:34:01,22.747,TC5,surface,0.0
2026-02-23 17:04:01,22.496,TC5,surface,0.0
2026-02-23 17:34:01,22.246,TC5,surface,0.0
2026-02-23 18:04:01,22.059,TC5,surface,0.0
2026-02-23 18:34:01,21.746,TC5,surface,0.0
2026-02-23 19:04:01,21.433,TC5,surface,0.0
2026-02-23 19:34:01,20.995,TC5,surface,0.0
2026-02-23 20:04:01,20.619,TC5,surface,0.0
2026-02-23 20:34:01,20.306,TC5,surface,0.0
2026-02-23 21:04:01,20.056,TC5,surface,0.0
2026-02-23 21:34:01,19.618,TC5,surface,0.0
2026-02-23 22:04:01,19.18,TC5,surface,0.0
2026-02-23 22:34:01,18.741,TC5,surface,0.0
2026-02-23 23:04:01,18.366,TC5,surface,0.0
2026-02-23 23:34:01,17.99,TC5,surface,0.0
2026-02-24 00:04:01,17.677,TC5,surface,0.0
2026-02-24 00:34:01,17.364,TC5,surface,0.0
2026-02-24 01:04:01,17.113,TC5,surface,0.0
2026-02-24 01:34:01,16.863,TC5,surface,0.0
2026-02-24 02:04:01,16.675,TC5,surface,0.0
2026-02-24 02:34:01,16.487,TC5,surface,0.0
2026-02-24 03:04:01,16.236,TC5,surface,0.0
2026-02-24 03:34:01,16.111,TC5,surface,0.0
2026-02-24 04:04:01,16.048,TC5,surface,0.0
2026-02-24 04:34:01,15.86,TC5,surface,0.0
2026-02-24 05:04:01,15.672,TC5,surface,0.0
2026-02-24 05:34:01,15.484,TC5,surface,0.0
2026-02-24 06:04:01,15.359,TC5,surface,0.0
2026-02-24 06:34:01,15.234,TC5,surface,0.0
2026-02-24 07:04:01,15.046,TC5,surface,0.0
2026-02-24 07:34:01,14.92,TC5,surface,0.0
2026-02-24 08:04:01,14.795,TC5,surface,0.0
2026-02-24 08:34:01,14.669,TC5,surface,0.0
2026-02-24 09:04:01,14.669,TC5,surface,0.0
2026-02-24 09:34:01,14.669,TC5,surface,0.0
2026-02-24 10:04:01,14.92,TC5,surface,0.0
2026-02-24 10:34:01,15.296,TC5,surface,0.0
2026-02-24 11:04:01,15.735,TC5,surface,0.0
2026-02-24 11:34:01,16.361,TC5,surface,0.0
2026-02-24 12:04:01,17.05,TC5,surface,0.0
2026-02-24 12:34:01,17.927,TC5,surface,0.0
2026-02-24 13:04:01,18.867,TC5,surface,0.0
2026-02-24 13:34:01,19.931,TC5,surface,0.0
2026-02-24 14:04:01,20.995,TC5,surface,0.0
2026-02-24 14:34:01,21.683,TC5,surface,0.0
2026-02-24 15:04:01,22.121,TC5,surface,0.0
2026-02-24 15:34:01,22.496,TC5,surface,0.0
2026-02-24 16:04:01,22.622,TC5,surface,0.0
2026-02-24 16:34:01,22.622,TC5,surface,0.0
2026-02-24 17:04:01,22.309,TC5,surface,0.0
2026-02-24 17:34:01,22.184,TC5,surface,0.0
2026-02-24 18:04:01,21.996,TC5,surface,0.0
2026-02-24 18:34:01,21.746,TC5,surface,0.0
2026-02-24 19:04:01,21.37,TC5,surface,0.0
2026-02-24 19:34:01,20.995,TC5,surface,0.0
2026-02-24 20:04:01,20.557,TC5,surface,0.0
2026-02-24 20:34:01,20.181,TC5,surface,0.0
2026-02-24 21:04:01,19.931,TC5,surface,0.0
2026-02-24 21:34:01,19.618,TC5,surface,0.0
2026-02-24 22:04:01,19.18,TC5,surface,0.0
2026-02-24 22:34:01,18.616,TC5,surface,0.0
2026-02-24 23:04:01,18.178,TC5,surface,0.0
2026-02-24 23:34:01,17.739,TC5,surface,0.0
2026-02-25 00:04:01,17.364,TC5,surface,0.0
2026-02-25 00:34:01,16.988,TC5,surface,0.0
2026-02-25 01:04:01,16.675,TC5,surface,0.0
2026-02-25 01:34:01,16.487,TC5,surface,0.0
2026-02-25 02:04:01,16.424,TC5,surface,0.0
2026-02-25 02:34:01,16.361,TC5,surface,0.0
2026-02-25 03:04:01,16.299,TC5,surface,0.0
2026-02-25 03:34:01,16.048,TC5,surface,0.0
2026-02-25 04:04:01,15.797,TC5,surface,0.0
2026-02-25 04:34:01,15.547,TC5,surface,0.0
2026-02-25 05:04:01,15.359,TC5,surface,0.0
2026-02-25 05:34:01,15.234,TC5,surface,0.0
2026-02-25 06:04:01,15.171,TC5,surface,0.0
2026-02-25 06:34:01,15.171,TC5,surface,0.0
2026-02-25 07:04:01,15.046,TC5,surface,0.0
2026-02-25 07:34:01,14.857,TC5,surface,0.0
2026-02-25 08:04:01,14.732,TC5,surface,0.0
2026-02-25 08:34:01,14.607,TC5,surface,0.0
2026-02-25 09:04:01,14.544,TC5,surface,0.0
2026-02-25 09:34:01,14.544,TC5,surface,0.0
2026-02-25 10:04:01,14.795,TC5,surface,0.0
2026-02-25 10:34:01,15.108,TC5,surface,0.0
2026-02-25 11:04:01,15.547,TC5,surface,0.0
2026-02-25 11:34:01,16.048,TC5,surface,0.0
2025-12-21 16:16:01,16.689,TC5,intermediate,0.28
2025-12-21 16:46:01,16.689,TC5,intermediate,0.28
2025-12-21 17:16:01,16.689,TC5,intermediate,0.28
2025-12-21 17:46:01,16.751,TC5,intermediate,0.28
2025-12-21 18:16:01,16.751,TC5,intermediate,0.28
2025-12-21 18:46:01,16.751,TC5,intermediate,0.28
2025-12-21 19:16:01,16.814,TC5,intermediate,0.28
2025-12-21 19:46:01,16.876,TC5,intermediate,0.28
2025-12-21 20:16:01,16.876,TC5,intermediate,0.28
2025-12-21 20:46:01,16.939,TC5,intermediate,0.28
2025-12-21 21:16:01,16.939,TC5,intermediate,0.28
2025-12-21 21:46:01,17.002,TC5,intermediate,0.28
2025-12-21 22:16:01,17.002,TC5,intermediate,0.28
2025-12-21 22:46:01,17.064,TC5,intermediate,0.28
2025-12-21 23:16:01,17.064,TC5,intermediate,0.28
2025-12-21 23:46:01,17.127,TC5,intermediate,0.28
2025-12-22 00:16:01,17.127,TC5,intermediate,0.28
2025-12-22 00:46:01,17.127,TC5,intermediate,0.28
2025-12-22 01:16:01,17.127,TC5,intermediate,0.28
2025-12-22 01:46:01,17.189,TC5,intermediate,0.28
2025-12-22 02:16:01,17.189,TC5,intermediate,0.28
2025-12-22 02:46:01,17.189,TC5,intermediate,0.28
2025-12-22 03:16:01,17.189,TC5,intermediate,0.28
2025-12-22 03:46:01,17.189,TC5,intermediate,0.28
2025-12-22 04:16:01,17.189,TC5,intermediate,0.28
2025-12-22 04:46:01,17.127,TC5,intermediate,0.28
2025-12-22 05:16:01,17.127,TC5,intermediate,0.28
2025-12-22 05:46:01,17.127,TC5,intermediate,0.28
2025-12-22 06:16:01,17.064,TC5,intermediate,0.28
2025-12-22 06:46:01,17.064,TC5,intermediate,0.28
2025-12-22 07:16:01,17.064,TC5,intermediate,0.28
2025-12-22 07:46:01,17.002,TC5,intermediate,0.28
2025-12-22 08:16:01,16.939,TC5,intermediate,0.28
2025-12-22 08:46:01,16.939,TC5,intermediate,0.28
2025-12-22 09:16:01,16.876,TC5,intermediate,0.28
2025-12-22 09:46:01,16.814,TC5,intermediate,0.28
2025-12-22 10:16:01,16.814,TC5,intermediate,0.28
2025-12-22 10:46:01,16.751,TC5,intermediate,0.28
2025-12-22 11:16:01,16.689,TC5,intermediate,0.28
2025-12-22 11:46:01,16.626,TC5,intermediate,0.28
2025-12-22 12:16:01,16.626,TC5,intermediate,0.28
2025-12-22 12:46:01,16.563,TC5,intermediate,0.28
2025-12-22 13:16:01,16.501,TC5,intermediate,0.28
2025-12-22 13:46:01,16.501,TC5,intermediate,0.28
2025-12-22 14:16:01,16.438,TC5,intermediate,0.28
2025-12-22 14:46:01,16.438,TC5,intermediate,0.28
2025-12-22 15:16:01,16.376,TC5,intermediate,0.28
2025-12-22 15:46:01,16.376,TC5,intermediate,0.28
2025-12-22 16:16:01,16.376,TC5,intermediate,0.28
2025-12-22 16:46:01,16.376,TC5,intermediate,0.28
2025-12-22 17:16:01,16.376,TC5,intermediate,0.28
2025-12-22 17:46:01,16.376,TC5,intermediate,0.28
2025-12-22 18:16:01,16.438,TC5,intermediate,0.28
2025-12-22 18:46:01,16.501,TC5,intermediate,0.28
2025-12-22 19:16:01,16.501,TC5,intermediate,0.28
2025-12-22 19:46:01,16.563,TC5,intermediate,0.28
2025-12-22 20:16:01,16.689,TC5,intermediate,0.28
2025-12-22 20:46:01,16.751,TC5,intermediate,0.28
2025-12-22 21:16:01,16.814,TC5,intermediate,0.28
2025-12-22 21:46:01,16.876,TC5,intermediate,0.28
2025-12-22 22:16:01,16.939,TC5,intermediate,0.28
2025-12-22 22:46:01,17.002,TC5,intermediate,0.28
2025-12-22 23:16:01,17.064,TC5,intermediate,0.28
2025-12-22 23:46:01,17.127,TC5,intermediate,0.28
2025-12-23 00:16:01,17.127,TC5,intermediate,0.28
2025-12-23 00:46:01,17.189,TC5,intermediate,0.28
2025-12-23 01:16:01,17.189,TC5,intermediate,0.28
2025-12-23 01:46:01,17.252,TC5,intermediate,0.28
2025-12-23 02:16:01,17.252,TC5,intermediate,0.28
2025-12-23 02:46:01,17.252,TC5,intermediate,0.28
2025-12-23 03:16:01,17.252,TC5,intermediate,0.28
2025-12-23 03:46:01,17.315,TC5,intermediate,0.28
2025-12-23 04:16:01,17.252,TC5,intermediate,0.28
2025-12-23 04:46:01,17.252,TC5,intermediate,0.28
2025-12-23 05:16:01,17.252,TC5,intermediate,0.28
2025-12-23 05:46:01,17.252,TC5,intermediate,0.28
2025-12-23 06:16:01,17.189,TC5,intermediate,0.28
2025-12-23 06:46:01,17.189,TC5,intermediate,0.28
2025-12-23 07:16:01,17.127,TC5,intermediate,0.28
2025-12-23 07:46:01,17.127,TC5,intermediate,0.28
2025-12-23 08:16:01,17.064,TC5,intermediate,0.28
2025-12-23 08:46:01,17.002,TC5,intermediate,0.28
2025-12-23 09:16:01,17.002,TC5,intermediate,0.28
2025-12-23 09:46:01,16.939,TC5,intermediate,0.28
2025-12-23 10:16:01,16.876,TC5,intermediate,0.28
2025-12-23 10:46:01,16.814,TC5,intermediate,0.28
2025-12-23 11:16:01,16.814,TC5,intermediate,0.28
2025-12-23 11:46:01,16.751,TC5,intermediate,0.28
2025-12-23 12:16:01,16.689,TC5,intermediate,0.28
2025-12-23 12:46:01,16.626,TC5,intermediate,0.28
2025-12-23 13:16:01,16.563,TC5,intermediate,0.28
2025-12-23 13:46:01,16.563,TC5,intermediate,0.28
2025-12-23 14:16:01,16.501,TC5,intermediate,0.28
2025-12-23 14:46:01,16.501,TC5,intermediate,0.28
2025-12-23 15:16:01,16.438,TC5,intermediate,0.28
2025-12-23 15:46:01,16.438,TC5,intermediate,0.28
2025-12-23 16:16:01,16.438,TC5,intermediate,0.28
2025-12-23 16:46:01,16.438,TC5,intermediate,0.28
2025-12-23 17:16:01,16.438,TC5,intermediate,0.28
2025-12-23 17:46:01,16.501,TC5,intermediate,0.28
2025-12-23 18:16:01,16.501,TC5,intermediate,0.28
2025-12-23 18:46:01,16.563,TC5,intermediate,0.28
2025-12-23 19:16:01,16.626,TC5,intermediate,0.28
2025-12-23 19:46:01,16.626,TC5,intermediate,0.28
2025-12-23 20:16:01,16.689,TC5,intermediate,0.28
2025-12-23 20:46:01,16.751,TC5,intermediate,0.28
2025-12-23 21:16:01,16.814,TC5,intermediate,0.28
2025-12-23 21:46:01,16.876,TC5,intermediate,0.28
2025-12-23 22:16:01,16.939,TC5,intermediate,0.28
2025-12-23 22:46:01,17.002,TC5,intermediate,0.28
2025-12-23 23:16:01,17.064,TC5,intermediate,0.28
2025-12-23 23:46:01,17.127,TC5,intermediate,0.28
2025-12-24 00:16:01,17.189,TC5,intermediate,0.28
2025-12-24 00:46:01,17.252,TC5,intermediate,0.28
2025-12-24 01:16:01,17.315,TC5,intermediate,0.28
2025-12-24 01:46:01,17.315,TC5,intermediate,0.28
2025-12-24 02:16:01,17.377,TC5,intermediate,0.28
2025-12-24 02:46:01,17.377,TC5,intermediate,0.28
2025-12-24 03:16:01,17.44,TC5,intermediate,0.28
2025-12-24 03:46:01,17.44,TC5,intermediate,0.28
2025-12-24 04:16:01,17.44,TC5,intermediate,0.28
2025-12-24 04:46:01,17.44,TC5,intermediate,0.28
2025-12-24 05:16:01,17.44,TC5,intermediate,0.28
2025-12-24 05:46:01,17.44,TC5,intermediate,0.28
2025-12-24 06:16:01,17.377,TC5,intermediate,0.28
2025-12-24 06:46:01,17.377,TC5,intermediate,0.28
2025-12-24 07:16:01,17.315,TC5,intermediate,0.28
2025-12-24 07:46:01,17.315,TC5,intermediate,0.28
2025-12-24 08:16:01,17.252,TC5,intermediate,0.28
2025-12-24 08:46:01,17.252,TC5,intermediate,0.28
2025-12-24 09:16:01,17.189,TC5,intermediate,0.28
2025-12-24 09:46:01,17.127,TC5,intermediate,0.28
2025-12-24 10:16:01,17.064,TC5,intermediate,0.28
2025-12-24 10:46:01,17.064,TC5,intermediate,0.28
2025-12-24 11:16:01,17.002,TC5,intermediate,0.28
2025-12-24 11:46:01,16.939,TC5,intermediate,0.28
2025-12-24 12:16:01,16.876,TC5,intermediate,0.28
2025-12-24 12:46:01,16.814,TC5,intermediate,0.28
2025-12-24 13:16:01,16.751,TC5,intermediate,0.28
2025-12-24 13:46:01,16.751,TC5,intermediate,0.28
2025-12-24 14:16:01,16.689,TC5,intermediate,0.28
2025-12-24 14:46:01,16.689,TC5,intermediate,0.28
2025-12-24 15:16:01,16.626,TC5,intermediate,0.28
2025-12-24 15:46:01,16.626,TC5,intermediate,0.28
2025-12-24 16:16:01,16.626,TC5,intermediate,0.28
2025-12-24 16:46:01,16.626,TC5,intermediate,0.28
2025-12-24 17:16:01,16.626,TC5,intermediate,0.28
2025-12-24 17:46:01,16.626,TC5,intermediate,0.28
2025-12-24 18:16:01,16.689,TC5,intermediate,0.28
2025-12-24 18:46:01,16.689,TC5,intermediate,0.28
2025-12-24 19:16:01,16.751,TC5,intermediate,0.28
2025-12-24 19:46:01,16.814,TC5,intermediate,0.28
2025-12-24 20:16:01,16.876,TC5,intermediate,0.28
2025-12-24 20:46:01,16.939,TC5,intermediate,0.28
2025-12-24 21:16:01,17.002,TC5,intermediate,0.28
2025-12-24 21:46:01,17.064,TC5,intermediate,0.28
2025-12-24 22:16:01,17.127,TC5,intermediate,0.28
2025-12-24 22:46:01,17.127,TC5,intermediate,0.28
2025-12-24 23:16:01,17.189,TC5,intermediate,0.28
2025-12-24 23:46:01,17.252,TC5,intermediate,0.28
2025-12-25 00:16:01,17.252,TC5,intermediate,0.28
2025-12-25 00:46:01,17.315,TC5,intermediate,0.28
2025-12-25 01:16:01,17.377,TC5,intermediate,0.28
2025-12-25 01:46:01,17.377,TC5,intermediate,0.28
2025-12-25 02:16:01,17.377,TC5,intermediate,0.28
2025-12-25 02:46:01,17.44,TC5,intermediate,0.28
2025-12-25 03:16:01,17.44,TC5,intermediate,0.28
2025-12-25 03:46:01,17.44,TC5,intermediate,0.28
2025-12-25 04:16:01,17.44,TC5,intermediate,0.28
2025-12-25 04:46:01,17.44,TC5,intermediate,0.28
2025-12-25 05:16:01,17.44,TC5,intermediate,0.28
2025-12-25 05:46:01,17.44,TC5,intermediate,0.28
2025-12-25 06:16:01,17.44,TC5,intermediate,0.28
2025-12-25 06:46:01,17.44,TC5,intermediate,0.28
2025-12-25 07:16:01,17.44,TC5,intermediate,0.28
2025-12-25 07:46:01,17.377,TC5,intermediate,0.28
2025-12-25 08:16:01,17.377,TC5,intermediate,0.28
2025-12-25 08:46:01,17.377,TC5,intermediate,0.28
2025-12-25 09:16:01,17.315,TC5,intermediate,0.28
2025-12-25 09:46:01,17.315,TC5,intermediate,0.28
2025-12-25 10:16:01,17.252,TC5,intermediate,0.28
2025-12-25 10:46:01,17.252,TC5,intermediate,0.28
2025-12-25 11:16:01,17.189,TC5,intermediate,0.28
2025-12-25 11:46:01,17.189,TC5,intermediate,0.28
2025-12-25 12:16:01,17.127,TC5,intermediate,0.28
2025-12-25 12:46:01,17.127,TC5,intermediate,0.28
2025-12-25 13:16:01,17.064,TC5,intermediate,0.28
2025-12-25 13:46:01,17.064,TC5,intermediate,0.28
2025-12-25 14:16:01,17.064,TC5,intermediate,0.28
2025-12-25 14:46:01,17.002,TC5,intermediate,0.28
2025-12-25 15:16:01,17.002,TC5,intermediate,0.28
2025-12-25 15:46:01,17.002,TC5,intermediate,0.28
2025-12-25 16:16:01,17.002,TC5,intermediate,0.28
2025-12-25 16:46:01,17.002,TC5,intermediate,0.28
2025-12-25 17:16:01,17.064,TC5,intermediate,0.28
2025-12-25 17:46:01,17.127,TC5,intermediate,0.28
2025-12-25 18:16:01,17.127,TC5,intermediate,0.28
2025-12-25 18:46:01,17.189,TC5,intermediate,0.28
2025-12-25 19:16:01,17.252,TC5,intermediate,0.28
2025-12-25 19:46:01,17.315,TC5,intermediate,0.28
